Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
3660;-32,5452;-3,606389;-24,68913;-34,05315;1,573122;1,353209;1,121298;1,758927;0;0;
3679;-30,7107;-8,563647;-23,66339;-37,75262;1,590079;1,692304;1,135619;2,162079;0;0;
3696;-35,62302;-4,219882;-23,31001;-39,25389;1,417589;1,882438;1,222077;2,542945;0;0;
3714;-34,82751;-9,232435;-24,86889;-38,86832;1,334578;1,848658;1,193495;2,56762;0;0;
3731;-33,52998;-8,392512;-23,54205;-42,50825;1,321929;1,811986;1,238996;2,75624;0;0;
3748;-36,4784;-6,05886;-24,49429;-43,08684;1,422705;1,991506;1,243315;2,412197;0;0;
3766;-33,75676;-3,029729;-25,124;-45,05857;1,338553;1,80261;1,425299;2,40507;0;0;
3786;-33,36094;-5,549901;-20,81653;-35,08587;1,644776;1,777947;1,404872;2,569181;0;0;
3807;-33,89803;-5,866776;-24,37096;-48,33635;1,619974;1,712664;1,450792;2,588495;0;0;
3822;-33,89803;-5,866776;-24,37096;-48,33635;1,700991;1,656537;1,566442;2,718875;0;0;
3840;-36,71172;-5,6752;-25,71966;-41,4745;1,6105;1,770254;1,491486;4,057405;0;0;
3857;-31,23582;-9,072732;-27,00974;-37,92889;1,664585;1,617426;1,328236;3,916747;0;0;
3876;-34,02163;-7,035986;-22,71665;-40,62737;1,480569;1,401387;1,303584;3,646192;0;0;
3896;-36,23161;-6,415193;-24,49176;-36,44732;1,566763;1,341487;1,269968;3,381886;0;0;
3913;-35,61557;-6,58436;-25,24357;-41,10103;1,697759;1,396697;1,210367;3,389654;0;0;
3931;-31,89946;-9,118807;-25,48589;-40,28257;1,801607;1,425458;1,273199;2,11362;0;0;
3948;-25,63305;-5,182809;-25,49574;-39,5134;2,248701;1,735494;1,213068;1,786794;0;0;
3968;-37,28681;-10,66273;-21,81063;-29,81982;2,645393;1,948749;1,210997;1,90439;0;0;
3986;-39,22771;-10,03751;-23,15366;-38,02334;3,506342;2,40422;1,172989;2,309503;0;0;
4005;-40,00028;-10,78848;-27,00606;-41,94552;4,294978;2,961533;1,18652;2,578037;0;0;
4024;-39,44528;-7,001419;-22,5473;-40,24867;5,368216;3,66082;1,286972;2,319786;0;0;
4042;-39,44528;-7,001419;-22,5473;-40,24867;6,381724;4,211434;1,463559;2,360783;0;0;
4059;-50,92205;7,328465;-24,5652;-40,88644;6,812057;4,343958;1,507222;2,607939;0;0;
4077;-37,95366;-9,179294;-27,41488;-35,46648;6,542115;4,393491;1,555253;2,285059;0;0;
4098;-31,10622;-8,958797;-23,20891;-36,93883;5,60861;4,130902;1,884881;1,996322;0;0;
4114;-33,99809;-9,464208;-24,02126;-42,93044;5,348519;4,677628;1,76268;1,901409;0;0;
4132;-35,75734;-9,004941;-26,08219;-49,62667;4,28498;4,141682;1,82724;2,545537;0;0;
4150;-36,83862;-8,869891;-27,02582;-32,07761;3,459044;3,718243;1,698263;2,67115;0;0;
4167;-35,72212;-7,216429;-23,77777;-41,5994;3,304225;3,343935;1,776275;2,99955;0;0;
4183;-35,72212;-7,216429;-23,77777;-41,5994;3,760693;3,336669;1,501253;3,229454;0;0;
