Time;EMG1;EMG2;EMG3;EMG4;
36108;-36,4327;-6,181696;-14,43107;-29,56051;
36127;-31,90607;-12,02896;-20,06011;-44,32799;
36147;-34,52235;-6,94754;-16,51471;-37,85995;
36165;-32,06659;-4,868795;-38,02581;-41,33049;
36184;-36,22387;-1,84155;-28,92105;-42,6097;
36201;-36,22387;-1,84155;-28,92105;-42,6097;
36220;-33,75282;-5,076736;-26,93622;-19,97926;
36240;-61,19187;-16,92394;-27,91285;-48,64583;
36260;-34,53175;-8,889063;-30,68653;-35,56069;
36280;-43,15017;-15,22473;-37,56858;-46,41708;
36299;-94,95789;-112,7136;-12,35615;-36,58891;
36321;-223,6141;-162,8288;-26,80217;-38,91983;
36344;-475,1242;-48,09748;-27,81136;-56,17311;
36366;207,2166;54,04507;-22,55809;-39,59892;
36390;-25,84108;-26,69769;-66,08544;-46,43695;
36415;-56,56524;-208,1786;-20,49016;-16,35228;
36439;-60,66045;-9,124818;12,23751;-12,8739;
36458;-39,93867;-13,11369;2,766445;-1,005682;
36481;-33,05987;-13,64829;-26,77737;13,18897;
36500;-32,30005;-5,726857;72,39874;-101,8393;
36521;-32,95047;-6,14828;-71,16563;-56,77601;
36541;-34,6907;-7,046922;525,848;-53,95208;
36561;-33,41358;-6,933635;61,01458;-91,03027;
36582;-35,66278;-11,40929;-71,07324;50,1778;
36600;-35,21521;-4,516757;-2,511129;55,09948;
36622;-36,14278;-4,717065;-98,89946;-9,936112;
36642;-34,26611;-8,688271;50,55576;-22,18399;
36662;-35,04483;-4,825736;5,573413;-31,87373;
36682;-33,79762;-4,634575;-15,62682;-18,91516;
36703;-35,67894;-3,314665;-10,81665;-24,71116;
36726;-31,98399;-4,890968;-30,61561;-26,11704;
36749;-34,51804;-6,921206;-30,61984;-25,19926;
36770;-34,62277;-8,366149;1,023431;-29,99802;
36790;-32,71416;-7,469261;-40,47046;-45,8986;
36808;-41,61869;-20,97572;-17,97336;-19,74522;
36827;-39,4537;-4,979705;-52,51901;-52,06292;
36847;-31,32631;-7,90944;-23,28312;-32,57939;
36867;-34,279;-5,701992;-43,63299;-15,65696;
36890;-31,3267;-6,60079;-3,680403;-64,50294;
36910;-33,70703;-6,556419;-44,88484;-28,79279;
36929;-34,35188;-6,136693;-23,52349;-15,14047;
36948;-32,38273;-6,413915;-14,90824;-58,93354;
36966;-38,98422;-6,136746;-30,36296;-89,82044;
36986;-35,59097;-5,693356;-18,78733;-27,45108;
37005;-49,46779;-11,88347;-22,48743;-34,39668;
37025;-45,11411;-10,08424;-36,90205;-60,93513;
37045;-34,89627;-6,457442;-17,61971;-45,05838;
37065;-40,64365;-25,44453;-10,68218;-34,13384;
37083;-53,2757;-21,82754;-35,42867;-30,7579;
37102;-53,2757;-21,82754;-35,42867;-30,7579;
37121;-33,00859;0,7858343;-21,37206;-40,63423;
37141;-24,78016;36,52606;-29,44772;-55,54823;
37162;81,5428;109,8636;-34,16533;-83,98351;
37179;-64,40411;-134,199;-42,13683;-41,49945;
37197;-88,99586;-52,09799;-13,77053;-40,147;
37215;3,621417;151,3257;-37,52839;-46,75188;
37234;-84,48084;-73,71684;-10,94124;-35,11132;
37253;-205,7231;-20,18524;-25,87771;-51,17076;
37270;76,86507;39,04967;1,724685;-38,35325;
37290;-6,545586;91,98318;-28,55211;-26,71653;
37311;17,21973;98,77472;-28,96218;-48,86704;
37329;36,99126;26,22022;-77,07413;10,19392;
37356;-12,51483;170,4582;-15,368;-84,66097;
37377;-48,96981;-10,31847;-148,6511;-96,65688;
37395;-32,81254;-2,638194;-258,9536;-191,4475;
37412;-34,39704;22,23085;-162,0453;-60,31676;
37433;-45,24413;-11,63216;50,49658;-158,8001;
37450;-31,81854;1,492587;396,1136;-88,40342;
37468;-33,04034;-7,195921;-112,7978;-41,48715;
37486;-14,35681;-20,59374;-68,5633;106,5613;
37506;-34,89098;-6,196767;-43,75206;30,5163;
37524;-27,23901;-8,018487;284,1046;-88,66129;
37542;-27,23901;-8,018487;284,1046;-88,66129;
37561;-32,55247;-6,918019;-154,3275;-138,0071;
37578;-35,46223;-5,391962;-178,2103;-16,65834;
37595;-34,16962;-5,908824;-22,17101;-72,30274;
37612;-33,27146;-5,872491;-21,47478;-27,81726;
37629;-33,58356;-6,920949;-13,77281;-20,87132;
37647;-35,62468;-7,996945;-25,11848;-32,57831;
37665;-36,04798;-9,608372;-27,10256;-43,45777;
37681;-36,04798;-9,608372;-27,10256;-43,45777;
37699;-34,71405;-7,280529;-5,414655;-16,56754;
37717;-34,16776;-10,29043;-99,80065;-89,11277;
37734;-31,51535;-5,930833;-12,59221;-2,685545;
37752;-30,76995;-5,94503;-28,47144;-53,58165;
37769;-44,2161;-3,42528;-25,46722;-40,24966;
37785;-34,53226;-3,014378;-23,16294;-27,28991;
37802;-34,53226;-3,014378;-23,16294;-27,28991;
37819;-35,61093;-9,118897;-12,69313;-50,27114;
37837;-32,75321;-8,650723;-28,37055;-23,7079;
37856;-33,20123;-6,906318;-30,33103;-26,22434;
37873;-33,8827;-8,537601;-17,6246;-30,96155;
37890;-33,05439;-7,184148;-41,60657;-30,26631;
37908;-33,26765;-7,508582;-35,7896;-38,27819;
37927;-32,55384;-6,939101;-16,59438;-40,1063;
37944;-33,27194;-6,085036;-29,04479;-27,05125;
37962;-33,27194;-6,085036;-29,04479;-27,05125;
37979;-35,76849;-6,416657;-22,00002;-20,74576;
37997;-36,45605;-5,21272;-27,37705;-42,75527;
38016;-34,58771;-2,788479;-16,4394;-41,75949;
38035;-17,89142;-0,9000931;-27,09892;-46,13759;
38052;-30,80396;-6,335835;-22,9386;-70,09872;
38070;-22,52232;0,292734;-27,01176;-40,33518;
38085;-34,26403;-7,595208;-35,61113;-46,34184;
38104;-42,88607;-14,74952;-36,05574;-38,53702;
38120;-42,88607;-14,74952;-36,05574;-38,53702;
38137;-60,45977;-17,91171;-37,4341;-53,77534;
38155;-80,3104;-115,9958;-21,18961;-38,84198;
38175;-61,24311;-8,798105;-35,36415;-45,70947;
38196;-40,33423;-122,6406;0,9840883;8,689473;
38217;-85,18854;-30,5728;-42,34626;-43,31924;
38237;453,5464;-31,28551;-23,60133;-37,07592;
38255;550,848;27,74134;-12,04716;-42,05556;
38271;113,931;-54,41687;-77,0956;-40,82404;
38289;113,931;-54,41687;-77,0956;-40,82404;
38311;137,172;5,872111;-14,39822;-43,05363;
38328;-4,062888;-3,311675;-77,549;-64,02241;
38346;-122,5913;-121,2212;221,0477;45,22892;
38364;-20,91833;13,43622;-106,7036;81,04997;
38382;-20,91833;13,43622;-106,7036;81,04997;
38398;-35,54679;-3,970303;-284,5444;-10,96834;
38415;-19,48572;-2,305751;-340,7035;-35,06396;
38433;-37,88848;-13,59569;535,0095;-12,98839;
38452;-33,71433;-7,267098;-58,31334;-7,528753;
38469;-34,56184;-7,798258;-271,7192;-59,17826;
38487;-34,71915;-6,211584;-94,76019;-64,49533;
38507;-32,74866;-6,91259;-169,0726;-99,96259;
38526;-33,70887;-8,397285;-154,3464;-43,17985;
38544;-29,98242;-9,135661;4,689937;-13,41434;
38563;-29,98242;-9,135661;4,689937;-13,41434;
38580;-33,02306;-5,329589;-35,39653;-65,09002;
38598;-35,26406;-6,186103;-21,65964;-36,74744;
38617;-33,1335;-7,000587;-11,98221;-13,00449;
38637;-32,4099;-3,666605;8,279781;-37,72419;
38654;-33,54043;-9,210062;-55,64771;-18,55332;
38670;-34,68684;-7,418257;-23,82753;-48,30407;
38687;-33,19052;-4,960113;-79,73595;-70,80549;
38706;-37,01768;-8,725122;-13,02624;-17,08478;
38723;-37,01768;-8,725122;-13,02624;-17,08478;
38738;-35,83332;-7,890961;-20,62595;-53,41608;
38757;-33,40303;-8,032794;-35,26362;-49,3334;
38776;-31,66646;-6,384412;-15,95965;-46,11669;
38794;-34,53437;-8,679235;-23,92793;-51,46614;
38811;-33,25701;-5,315357;-54,707;-28,24983;
38830;-38,94994;-13,44618;-32,30466;-44,26113;
38846;-39,37274;-3,459644;-20,88331;-57,28283;
38865;-35,89707;-9,344736;-32,63896;-39,79076;
38882;-35,89707;-9,344736;-32,63896;-39,79076;
38905;-31,02809;-4,225779;-26,77139;-49,02474;
38925;-33,21555;-8,749763;-36,04812;-23,56401;
38953;-33,89138;-2,986212;-64,82861;-54,66736;
38974;-33,61432;-9,018405;-17,43222;-34,34634;
38996;-33,90053;-6,113469;-19,16269;-34,87653;
39018;-35,24593;-10,45126;37,51465;-56,89728;
39038;-35,26407;-6,786696;-31,57041;-44,50368;
39059;-32,0085;-9,864985;-20,55929;-37,77489;
39082;-14,77475;2,947264;-27,89061;-36,29055;
39102;-109,0824;-124,4998;-39,20493;-53,59399;
39122;-164,9143;-142,2456;-40,67464;-31,28694;
39140;453,7806;-69,2802;-4,020267;-7,650881;
39156;-285,4123;-168,752;14,80422;-27,93353;
39175;64,876;78,76546;-27,78064;-6,546053;
39194;-65,43066;168,6151;-39,51163;-59,62338;
39210;-82,65849;-70,43171;-19,82291;-27,68938;
39228;-26,29428;2,310268;-39,57396;-36,93776;
39247;-64,40072;-66,17896;0,08284441;-58,54779;
39267;-27,70081;116,2224;-178,726;-45,3558;
39285;-13,02827;-9,778617;-249,4093;-24,15204;
39305;-37,43094;22,23265;82,22669;19,40256;
39323;-37,43094;22,23265;82,22669;19,40256;
39339;-41,39304;-8,623509;-326,1331;-184,761;
39358;-28,84751;-22,92091;-356,3365;-27,12319;
39377;-34,45392;-7,145486;31,92245;8,103474;
39395;-34,19912;-8,871194;659,8683;-51,00607;
39415;-34,43644;-5,751924;13,33006;-79,87173;
39434;-33,9751;-9,832724;-183,3535;-177,0062;
39454;-33,92107;-8,734796;-46,33681;-23,12107;
39471;-32,76978;-10,12036;-2,936814;-61,88513;
39488;-32,97696;-8,414735;-91,6044;-45,84744;
39507;-34,53065;-4,966146;-51,23286;-41,40173;
39524;-35,37452;-9,377659;34,86848;32,81441;
39542;-35,37452;-9,377659;34,86848;32,81441;
39557;-31,57041;-10,11059;-6,818782;-32,5425;
39573;-24,35913;-7,784529;27,59571;-59,00264;
39591;-33,24459;-7,862628;-19,82325;-44,79689;
39610;-31,9259;-5,7006;-15,4811;-42,89042;
39627;-31,9259;-5,7006;-15,4811;-42,89042;
39644;-30,67355;-7,837642;-19,26163;-27,50655;
39661;-30,67355;-7,837642;-19,26163;-27,50655;
39677;-34,66395;-5,16902;-17,92328;-36,0197;
39694;-36,55903;-7,402014;-28,32867;-27,95341;
39714;-34,54922;-3,722575;-26,06971;-64,82426;
39732;-34,264;-4,975789;-26,08849;-47,27749;
39748;-32,53823;-6,681874;-26,47473;-40,42562;
39766;-34,39789;-7,467247;-23,35179;-16,37456;
39784;-31,89253;-6,188412;-18,14134;-34,00704;
39800;-31,89253;-6,188412;-18,14134;-34,00704;
39817;-32,99139;-7,431705;-29,87253;-33,9357;
39835;-32,93441;-9,375875;-15,71659;-43,28726;
39853;-31,56514;-6,944238;-13,91429;-39,60956;
39871;-34,87142;-10,83395;-29,36084;-30,85206;
39888;-32,29004;-6,424141;-23,80781;-61,14745;
39907;-33,63732;-5,149677;-13,38276;-23,55247;
39925;-34,38909;-5,283377;-42,09363;-36,98447;
39942;-34,38909;-5,283377;-42,09363;-36,98447;
39958;-33,26195;-4,530248;-27,79038;-40,53128;
39976;-32,7932;-10,81175;-24,33778;-34,53559;
39993;-33,89935;-7,154029;-35,2238;-34,55561;
40010;-32,55601;-10,21774;-17,48849;-35,77743;
40029;-33,47608;-8,283162;-25,0779;-52,20805;
40047;-36,48695;-6,057911;-24,8711;-65,00141;
40065;-33,11681;-9,577882;-29,89802;-34,47882;
40080;-33,11681;-9,577882;-29,89802;-34,47882;
40097;-32,95245;-5,167047;-19,8687;-30,21131;
40113;-34,24645;-8,464695;-24,62682;-45,8742;
40130;-32,1543;-6,782785;-23,47865;-41,24567;
40147;-34,89078;-8,404043;-12,99792;-42,92358;
40164;-32,91421;-7,386802;-17,6374;-41,68113;
40181;-32,91421;-7,386802;-17,6374;-41,68113;
40198;-34,54113;-3,437811;-26,20258;-49,52918;
40216;-31,99982;-4,969474;-15,70614;-33,77386;
40233;-33,74684;-4,36633;-22,07656;-52,51622;
40250;-32,94218;-6,335795;-28,94476;-26,05471;
40267;-32,08936;-6,744375;-23,76628;-39,13617;
40283;-32,08936;-6,744375;-23,76628;-39,13617;
40302;-33,66451;-1,708345;-28,57984;-33,40939;
40318;-30,21071;-7,396125;-9,453188;-32,02602;
40336;-35,74462;-9,631106;-29,9155;-45,68679;
40353;-35,55698;-5,444121;-27,2096;-43,34963;
40371;-32,56993;-7,301082;-32,69555;-38,07775;
40389;-33,5992;-6,84861;-19,57474;-36,31274;
40406;-34,52237;-5,700127;-20,36013;-36,77373;
40425;-34,0296;-5,468208;-20,18254;-40,5796;
40445;-33,56114;-8,022414;-27,04168;-39,38299;
40464;-34,56066;-8,584398;-38,31553;-42,82302;
40481;-34,56066;-8,584398;-38,31553;-42,82302;
40498;-35,97026;-5,809576;-18,9466;-33,9855;
40517;-30,30921;-8,799042;-28,97438;-35,06238;
40538;-32,65573;-9,048391;-27,35995;-38,18189;
40557;-31,49251;-4,221545;-8,914577;-46,44136;
40575;-35,97572;-7,410524;-21,83824;-42,23782;
40594;-35,26383;-4,67189;-32,39233;-34,10452;
40610;-36,64124;-6,29851;-25,09265;-40,71267;
40627;-35,19112;-6,867616;-30,61447;-42,65048;
40645;-33,55425;-8,387753;-33,9828;-43,89259;
40661;-33,55425;-8,387753;-33,9828;-43,89259;
40677;-32,99475;-8,28647;-14,93068;-42,9816;
40694;-32,10999;-3,73667;-26,97743;-34,45832;
40714;-43,23332;-12,62048;-28,85544;-32,53861;
40731;-29,82972;-6,352377;-26,85222;-37,99244;
40747;-34,39618;-5,313335;-27,20786;-38,26714;
40765;-33,58975;-6,178622;-25,29881;-46,10804;
40781;-33,58975;-6,178622;-25,29881;-46,10804;
40800;-77,33106;-65,76427;-60,02253;-41,00686;
40817;-83,11472;-75,67379;-25,6284;-57,67902;
40835;-76,54509;-95,72109;-23,98687;-39,95892;
40852;89,93954;181,7195;-22,86717;-36,20626;
40868;-42,15099;6,317314;-29,37439;-42,74905;
40884;-73,39383;-129,0004;-18,02812;-41,89517;
40901;-73,39383;-129,0004;-18,02812;-41,89517;
40921;18,28061;-19,03543;-30,82858;-37,3758;
40938;-63,17852;-49,43106;-11,0723;-38,68457;
40955;-37,23113;-13,02169;-25,39392;-43,93678;
40971;-29,39853;11,81394;-18,37403;-45,71482;
40988;-47,57482;-22,63924;-28,11395;-42,06575;
41006;-24,54645;-5,387155;-34,34171;-44,42015;
41024;-42,41334;5,736895;-40,80459;-44,95811;
41042;-42,41334;5,736895;-40,80459;-44,95811;
41058;-37,35265;-6,690054;-23,82961;-53,04055;
41075;-36,46367;-10,33925;-24,65697;-50,74913;
41092;-34,08268;-9,814063;-33,63922;-32,32301;
41110;-31,75195;-6,089961;-20,35838;-53,36963;
41128;-35,98655;-13,52518;-159,077;-24,81307;
41145;-32,2658;-4,755228;-19,31096;61,82659;
41163;-34,79963;-8,842723;-62,3561;-196,4899;
41179;-34,79963;-8,842723;-62,3561;-196,4899;
41197;-35,25106;-7,147125;-411,1712;-18,45498;
41218;-34,26099;-5,571201;-266,8643;-167,3976;
41237;-34,87796;-5,858354;-103,2122;26,33187;
41255;-30,55374;-7,499764;5,235333;-51,63518;
41274;-31,48014;-8,336713;34,13924;-52,32116;
41291;-30,58269;-5,942579;-36,53791;-32,14528;
41309;-32,99253;-7,29062;-12,81078;-53,7081;
41330;-31,84728;-7,272753;-15,87497;-24,71307;
41352;-34,39207;-10,73749;-24,34926;-20,15747;
41369;-33,53558;-4,88566;-16,16047;-12,21471;
41388;-31,56792;-8,835952;-30,09378;-33,85018;
41417;-33,77003;-7,036394;-38,97285;-23,56762;
41435;-33,77003;-7,036394;-38,97285;-23,56762;
41451;-33,00904;-11,94884;-46,65143;-54,78397;
41468;-33,90961;-12,12905;-32,13549;-32,64776;
41485;-34,0403;-4,987508;-30,43891;-71,26767;
41501;-34,0403;-4,987508;-30,43891;-71,26767;
41519;-32,18168;-9,015219;-15,7022;-46,78164;
41537;-30,56439;-6,426143;-23,96391;-38,99124;
41554;-30,97098;-8,571624;-27,74737;-40,12883;
41572;-31,42422;-4,729644;-25,50604;-37,25742;
41589;-31,45894;-6,06254;-47,29239;-43,70451;
41606;-30,58079;-8,756813;-24,33895;-51,02948;
41624;-35,38458;-10,33612;-25,02253;-56,0321;
41642;-35,38458;-10,33612;-25,02253;-56,0321;
41659;-32,74302;-5,916141;-32,22324;-37,94933;
41674;-34,27835;-8,395719;-26,99404;-40,53371;
41692;-35,02932;-8,046241;-27,50815;-42,77171;
41709;-29,31517;-6,253885;-30,68348;-34,62291;
41727;-33,20593;-6,672235;-31,03942;-51,48803;
41744;-33,42165;-6,338095;-30,48721;-38,46168;
41762;-33,42165;-6,338095;-30,48721;-38,46168;
41778;-36,24145;-4,071418;-23,21737;-50,46943;
41795;-35,63929;-7,761873;-20,81807;-35,32045;
41812;-36,20485;-7,914468;-27,89074;-42,0646;
41828;-32,49554;-7,67173;-18,0993;-36,81436;
41846;-32,72823;-8,772513;-24,71802;-42,43981;
41864;-35,97247;-7,244095;-19,58077;-41,02012;
41881;-35,97247;-7,244095;-19,58077;-41,02012;
41898;-32,6378;-7,41779;-35,96608;-52,98967;
41915;-34,15692;-6,148165;-30,20913;-42,36407;
41932;-31,40904;-8,884768;-18,42196;-40,10948;
41950;-34,72568;-2,754658;-19,25491;-32,78004;
41968;-31,32284;-10,55699;-46,11476;-45,33595;
41984;-34,20981;-6,544028;-16,79725;-40,59163;
42000;-34,20981;-6,544028;-16,79725;-40,59163;
42018;-36,22537;-9,562023;-20,18237;-40,87269;
42035;-35,72577;-6,216361;-21,40661;-41,57056;
42053;-32,23933;-6,923864;-20,3431;-44,50406;
42069;-32,7428;-7,120849;-26,45211;-40,00084;
42091;-31,20748;-12,49972;-21,39366;-40,12122;
42107;-36,25872;-6,118618;-23,77588;-43,5252;
42126;-32,91547;-8,384914;-26,63741;-11,39518;
42144;-30,29103;-5,709096;-16,80472;-25,17784;
42163;-30,29103;-5,709096;-16,80472;-25,17784;
42180;-31,30092;-8,572716;-23,15765;-48,58522;
42196;-32,10634;-2,050053;-24,51901;-36,65376;
42212;-37,39148;-7,421079;-36,64032;-41,89706;
42230;-33,64805;-3,015515;-25,24333;-37,16691;
42249;-33,55427;-6,699572;-23,02979;-31,45547;
42266;-33,78467;-3,480366;-25,34514;-42,42833;
42282;-33,78467;-3,480366;-25,34514;-42,42833;
42298;-35,6184;-7,680246;-34,55874;-41,12962;
42314;-32,71365;-10,09442;-19,9554;-35,18438;
42333;-31,55885;-5,941313;-28,43019;-43,47705;
42350;-33,58365;-7,391729;-25,45673;-31,1691;
42368;-33,03655;-6,849352;-26,42184;-41,06015;
42384;-32,55897;-4,803697;-25,22943;-41,39612;
42401;-32,55897;-4,803697;-25,22943;-41,39612;
42418;-33,64457;-4,893907;-27,91496;-34,54533;
42435;-32,91286;-2,73281;-33,17855;-44,18664;
42453;-33,46238;-4,579545;-33,81953;-50,40297;
42469;-32,57831;-10,34347;-28,59721;-30,94173;
42487;-31,94454;-6,375752;-32,48724;-35,5465;
42506;-33,53801;-9,567071;-23,4161;-45,07835;
42522;-33,53801;-9,567071;-23,4161;-45,07835;
42539;-31,27964;-3,504762;-25,72278;-17,95399;
42556;-37,94301;-7,421718;-36,98895;-36,33815;
42572;-34,4356;-11,53819;-13,9642;-36,56391;
42590;-35,47841;-2,086285;-18,93637;-48,20346;
42607;-35,45579;-16,95465;-32,57337;-47,89175;
42627;-7,536388;-8,403911;-28,79253;-41,41189;
42645;129,6618;190,3169;-20,63029;-46,44532;
42660;129,6618;190,3169;-20,63029;-46,44532;
42676;-89,58451;221,7785;-13,46184;-39,70096;
42695;-92,691;-39,50662;-33,21284;-34,79303;
42714;-234,1936;-217,4516;-17,93013;-40,12909;
42736;21,11067;-26,88311;84,34872;81,18024;
42756;-52,53254;-21,56304;-11,16797;2,850925;
42774;149,8764;-24,12989;-210,7927;14,74923;
42791;-34,31972;69,35847;117,368;-18,81089;
42808;-58,41751;-18,49038;-107,5048;-114,8185;
42825;-36,28427;8,995822;-39,69943;-41,36229;
42843;-36,28427;8,995822;-39,69943;-41,36229;
42859;-0,8390073;2,548599;-286,4073;7,145321;
42877;-34,7921;-4,2355;-62,89105;-59,14757;
42893;-35,38469;-4,589244;-59,53751;-77,15296;
42913;-33,2647;-5,674026;5,971292;-50,51287;
42930;-32,18526;-5,946259;-48,25546;-30,89905;
42947;-33,04082;-10,34656;-24,96763;-24,18948;
42962;-33,04082;-10,34656;-24,96763;-24,18948;
42980;-34,25755;-7,904525;-15,45238;-41,39164;
42997;-39,04762;-5,940988;-38,59561;-42,79342;
43014;-33,90155;-3,707937;-8,111835;-44,88177;
43033;-33,03973;-5,7686;-17,22849;-33,42381;
43052;-34,90245;-3,020213;-52,1687;-62,2765;
43070;-32,83146;-2,057531;20,84332;-70,07543;
43089;-35,05052;-7,037468;-23,66752;-27,14554;
43106;-33,05507;-2,383383;-23,16396;-43,04442;
43122;-33,05507;-2,383383;-23,16396;-43,04442;
43139;-32,18519;-10,3794;-11,84692;-37,42831;
43156;-37,22693;-9,233428;-22,29806;-52,36242;
43174;-34,40416;-7,034844;-28,97321;-40,44844;
43191;-33,55768;-4,981945;-27,93863;-52,52343;
43211;-34,89195;-6,663503;-32,25448;-32,12254;
43232;-34,28363;-2,269071;-23,01798;-18,86539;
43248;-36,23445;-6,66159;-21,29776;-35,61655;
43268;-33,67675;-5,195535;-19,51615;-28,71008;
43286;-33,93043;-8,768497;-51,40046;-6,062656;
43304;-33,91295;-4,307088;-11,10718;-22,28077;
43321;-33,91295;-4,307088;-11,10718;-22,28077;
43338;-33,89808;-3,867615;-29,0914;-36,02654;
43356;-33,17575;-4,047204;-21,95077;-47,94869;
43373;-34,52818;-5,330142;-21,25014;-59,08972;
43390;-35,926;-4,960104;-31,49349;-43,58712;
43406;-32,21003;-8,637496;-20,38832;-49,93355;
43425;-33,97021;-3,002495;-27,20709;-40,50415;
43442;-33,97021;-3,002495;-27,20709;-40,50415;
43459;-35,24239;-3,911365;-17,84062;-34,523;
43475;-32,19331;-6,069357;-23,91573;-55,13342;
43492;-33,50487;-5,469172;-22,98806;-43,2803;
43510;-32,04851;-6,928361;-21,59093;-47,18066;
43527;-33,05349;-6,536062;-21,23267;-6,467999;
43546;-33,26946;-6,564065;-26,21242;-55,97768;
43564;-34,5229;-5,176665;-31,99877;-54,50688;
43580;-34,5229;-5,176665;-31,99877;-54,50688;
43596;-32,76373;-5,329065;-32,42564;-24,66975;
43613;-35,4437;-1,160558;-23,23292;-46,1113;
43632;-32,73775;-4,461164;-12,61992;-36,56234;
43655;-32,9319;-5,282428;-16,47892;-36,8204;
43671;-34,51734;-4,477137;-17,98582;-26,89031;
43688;-31,45197;-6,064844;-29,32114;-35,53152;
43705;-32,80849;-4,768697;-6,927855;-54,65177;
43720;-32,80849;-4,768697;-6,927855;-54,65177;
43737;-34,49822;-8,642737;-14,2213;-44,69636;
43755;-33,48754;-6,86015;-31,99269;-48,49071;
43772;-31,20688;-3,546093;-23,19066;-43,17167;
43788;-34,9758;-8,763632;-27,02475;-37,91858;
43807;-33,88998;-4,906269;-20,5081;-41,60847;
43823;-33,88998;-4,906269;-20,5081;-41,60847;
43841;-34,52373;-6,737528;-6,741201;-36,4422;
43860;-32,27862;-6,075609;-27,91937;-26,67052;
43876;-30,78205;-7,694392;-27,14851;-54,33404;
43895;-35,53721;-9,466408;-29,32071;-48,03879;
43913;-30,23891;-4,95873;-30,36725;-31,81334;
43930;-35,0648;-8,02949;-13,68552;-45,95137;
43944;-30,95072;-8,121909;-24,81127;-43,16327;
43961;-30,95072;-8,121909;-24,81127;-43,16327;
43979;-30,84524;-6,533868;-28,66174;-31,82518;
43996;-32,92331;-4,955104;-28,01951;-50,98796;
44014;-32,67545;-6,558803;-34,47044;-34,55922;
44032;-35,26236;-3,23452;-23,0571;-23,14349;
44050;-33,45514;-8,87823;-31,48248;-50,00129;
44066;-31,51587;-7,374438;-32,60565;-31,81798;
44082;-31,51587;-7,374438;-32,60565;-31,81798;
44101;-31,57277;-6,440087;-14,24784;-40,80193;
44117;-33,85315;-4,723177;-33,80553;-37,5803;
44134;-35,85957;-7,809927;-29,88234;-34,70202;
44150;-33,89916;-6,918538;-30,01104;-44,29498;
44169;-31,76315;-5,567457;-11,42645;-47,98394;
44184;-33,90311;-8,497519;-22,02814;-54,03906;
44202;-33,90311;-8,497519;-22,02814;-54,03906;
44218;-34,80329;-7,05709;-26,48139;-46,15406;
44237;-31,92678;-4,149947;-26,85388;-45,18695;
44256;-34,33814;-8,56316;-32,58171;-43,86797;
44273;-34,61464;-5,779839;-17,14681;-38,66495;
44290;-35,43347;-5,334312;-38,18587;-41,5942;
44307;-34,88609;-3,990123;-24,59544;-31,15028;
44323;-34,88609;-3,990123;-24,59544;-31,15028;
44339;-34,61327;-5,32345;-22,56608;-38,33066;
44356;-32,20421;-6,077805;-36,85037;-39,1423;
44375;-33,01219;-9,300887;-31,40636;-35,60378;
44392;-34,26776;-7,071176;-15,92095;-37,37555;
44407;-41,51698;-13,87687;-30,13284;-48,86922;
44424;-50,24157;-25,66585;-39,04034;-44,56304;
44441;-50,24157;-25,66585;-39,04034;-44,56304;
44458;-74,94503;-36,24453;-28,38147;-42,52914;
44475;-104,7418;-81,33272;-21,47845;-37,23364;
44492;-46,88183;209,8778;-37,85381;-52,75961;
44509;-27,05212;-29,39448;-21,28917;-36,66126;
44526;-99,7319;-78,11919;-33,32669;-35,14427;
44545;-42,22201;-149,6684;-36,98499;-52,03279;
